Coverage,Length,Time,DGP,Method,Algorithm,LogTime
0.89,3.8507504272036086,0.41118407249450684,Nonlinear,RO-StabCP,SGD,-0.38596371639049537
0.89,3.7913032777081543,0.005894899368286133,Nonlinear,LOO-StabCP,SGD,-2.2295236043383695
0.92,4.070362111657595,0.4159660339355469,Nonlinear,OracleCP,SGD,-0.380942130615112
0.91,4.1434622294788275,6.550472974777222,Nonlinear,FullCP,SGD,0.8162726592161884
0.86,3.5591841653359833,0.002869844436645508,Nonlinear,SplitCP,SGD,-2.5421416440804685
0.92,4.309162363435782,0.4129679203033447,Nonlinear,RO-StabCP,SGD,-0.3840836833952954
0.92,4.247816136798004,0.005906105041503906,Nonlinear,LOO-StabCP,SGD,-2.2286988332700526
0.89,3.6554152545149536,0.41273069381713867,Nonlinear,OracleCP,SGD,-0.3843332324559174
0.88,3.693976500407709,7.41964316368103,Nonlinear,FullCP,SGD,0.8703830190565497
0.8,2.9773552047197986,0.002549886703491211,Nonlinear,SplitCP,SGD,-2.5934791157000396
0.9,3.845348435604481,0.40683770179748535,Nonlinear,RO-StabCP,SGD,-0.3905788076570985
0.9,3.7854766079225595,0.005858898162841797,Nonlinear,LOO-StabCP,SGD,-2.232184050669771
0.94,3.798789861859285,0.42795276641845703,Nonlinear,OracleCP,SGD,-0.3686041618649097
0.94,3.943083331830115,7.941814184188843,Nonlinear,FullCP,SGD,0.8999197215939572
0.92,3.826443654512462,0.0038559436798095703,Nonlinear,SplitCP,SGD,-2.4138693180592874
0.95,4.090472271320043,0.4248631000518799,Nonlinear,RO-StabCP,SGD,-0.3717509863492875
0.94,4.031466971454944,0.005941867828369141,Nonlinear,LOO-StabCP,SGD,-2.226077012924203
0.85,3.5943878863989114,0.3943929672241211,Nonlinear,OracleCP,SGD,-0.40407083795747056
0.83,3.6017538546052945,5.698506116867065,Nonlinear,FullCP,SGD,0.7557610187892534
0.91,4.264954062119341,0.0024623870849609375,Nonlinear,SplitCP,SGD,-2.6086436753492226
0.85,3.7759048619559605,0.4075801372528076,Nonlinear,RO-StabCP,SGD,-0.38978698877672874
0.85,3.7149094135847935,0.005810260772705078,Nonlinear,LOO-StabCP,SGD,-2.235804375422862
0.94,4.0961430721838585,0.42924976348876953,Nonlinear,OracleCP,SGD,-0.36728993545778693
0.93,4.19392806683225,7.515671014785767,Nonlinear,FullCP,SGD,0.8759677613712493
0.9,3.7193027195758024,0.0025670528411865234,Nonlinear,SplitCP,SGD,-2.590565191554684
0.95,4.393313287585893,0.4188966751098633,Nonlinear,RO-StabCP,SGD,-0.37789308673157096
0.94,4.332432347643018,0.0058939456939697266,Nonlinear,LOO-StabCP,SGD,-2.229593869999147
0.9,3.935394877810739,0.40873074531555176,Nonlinear,OracleCP,SGD,-0.38856269280301875
0.89,3.9527374534688557,7.59827995300293,Nonlinear,FullCP,SGD,0.8807152907723389
0.95,4.56750710804838,0.005050182342529297,Nonlinear,SplitCP,SGD,-2.2966929409061616
0.91,4.102306560045083,0.426379919052124,Nonlinear,RO-StabCP,SGD,-0.37020325719493513
0.9,4.043868519736194,0.005934000015258789,Nonlinear,LOO-StabCP,SGD,-2.226652456902425
0.87,3.2751198418965726,0.4077730178833008,Nonlinear,OracleCP,SGD,-0.38958151463457547
0.87,3.274538946770623,7.1839399337768555,Nonlinear,FullCP,SGD,0.8563626924595936
0.93,3.7999375386253122,0.002513885498046875,Nonlinear,SplitCP,SGD,-2.5996545073576516
0.89,3.424543259809376,0.4009819030761719,Nonlinear,RO-StabCP,SGD,-0.3968752273087666
0.88,3.3665946237402995,0.0058171749114990234,Nonlinear,LOO-StabCP,SGD,-2.235287877587776
0.89,3.886065861031845,0.41767287254333496,Nonlinear,OracleCP,SGD,-0.3791637308333268
0.89,3.878831033590408,6.103822231292725,Nonlinear,FullCP,SGD,0.7856018766681766
0.89,3.8370220112853204,0.0025320053100585938,Nonlinear,SplitCP,SGD,-2.596535387862136
0.91,4.014913455528317,0.4201090335845947,Nonlinear,RO-StabCP,SGD,-0.3766379797479866
0.9,3.9533050981820854,0.005884885787963867,Nonlinear,LOO-StabCP,SGD,-2.2302619613912147
0.95,4.1325185503044795,0.5844511985778809,Nonlinear,OracleCP,SGD,-0.23325174638950383
0.94,4.222198443175885,6.917450904846191,Nonlinear,FullCP,SGD,0.8399460855101272
0.95,4.399904712537449,0.0025548934936523438,Nonlinear,SplitCP,SGD,-2.592627199671415
0.95,4.465435007143192,0.4108240604400635,Nonlinear,RO-StabCP,SGD,-0.3863441293143969
0.95,4.4029463171370455,0.005845069885253906,Nonlinear,LOO-StabCP,SGD,-2.233210291927514
0.89,3.681345668855702,0.41264891624450684,Nonlinear,OracleCP,SGD,-0.3844192911572003
0.89,3.6532747372732546,5.4613659381866455,Nonlinear,FullCP,SGD,0.737301277361525
0.93,4.166121314760754,0.002516031265258789,Nonlinear,SplitCP,SGD,-2.599283966468024
0.92,3.8040642842089367,0.4165952205657959,Nonlinear,RO-StabCP,SGD,-0.38028571685060647
0.9,3.7427437701789152,0.005822181701660156,Nonlinear,LOO-StabCP,SGD,-2.2349142449987225
0.92,3.8276353232358247,0.5851731300354004,Nonlinear,OracleCP,SGD,-0.23271562401164445
0.89,3.8335931251365425,6.847739934921265,Nonlinear,FullCP,SGD,0.8355472582442537
0.92,3.9232689652628445,0.002546072006225586,Nonlinear,SplitCP,SGD,-2.5941293180962575
0.93,4.017726503991616,0.4133720397949219,Nonlinear,RO-StabCP,SGD,-0.3836589021002157
0.92,3.9580075056792254,0.005921125411987305,Nonlinear,LOO-StabCP,SGD,-2.227595740276344
0.86,3.3397438749002686,0.4051792621612549,Nonlinear,OracleCP,SGD,-0.3923527907535393
0.86,3.418065507573728,8.217403173446655,Nonlinear,FullCP,SGD,0.914734595444801
0.83,3.228709628741782,0.0024900436401367188,Nonlinear,SplitCP,SGD,-2.6037930414566794
0.87,3.546088719056261,0.39790892601013184,Nonlinear,RO-StabCP,SGD,-0.40021631852271006
0.86,3.4900486853944015,0.005826711654663086,Nonlinear,LOO-StabCP,SGD,-2.234576473223938
0.91,4.011879457706891,0.4179527759552002,Nonlinear,OracleCP,SGD,-0.3788727859299391
0.91,3.964906883726296,7.004080057144165,Nonlinear,FullCP,SGD,0.8453511014572744
0.91,4.106478256932366,0.0025489330291748047,Nonlinear,SplitCP,SGD,-2.593641575061105
0.93,4.1450899061214415,0.41201019287109375,Nonlinear,RO-StabCP,SGD,-0.38509203966367767
0.91,4.0838643064880324,0.005897998809814453,Nonlinear,LOO-StabCP,SGD,-2.2292953194225844
0.86,3.6880201533306534,0.40449094772338867,Nonlinear,OracleCP,SGD,-0.3930911932056554
0.85,3.786770910389721,6.3839781284332275,Nonlinear,FullCP,SGD,0.8050913904484012
0.9,4.1292548530477315,0.002485990524291992,Nonlinear,SplitCP,SGD,-2.6045005310666762
0.87,3.9123905821797393,0.4013190269470215,Nonlinear,RO-StabCP,SGD,-0.39651024943085084
0.87,3.8529034801535347,0.005805253982543945,Nonlinear,LOO-StabCP,SGD,-2.236178774925512
0.94,3.6539715441269953,0.4054431915283203,Nonlinear,OracleCP,SGD,-0.3920699881460928
0.94,3.8933019432527853,6.284981966018677,Nonlinear,FullCP,SGD,0.7983040358692618
0.9,3.5095811034247064,0.0025358200073242188,Nonlinear,SplitCP,SGD,-2.5958815759480567
0.94,4.0247835999516,0.4190492630004883,Nonlinear,RO-StabCP,SGD,-0.3777349188197231
0.94,3.9657583776655194,0.005867958068847656,Nonlinear,LOO-StabCP,SGD,-2.231512998191595
0.83,3.3073881778995293,0.4087810516357422,Nonlinear,OracleCP,SGD,-0.3885092434035786
0.82,3.2728574048016594,8.181900978088379,Nonlinear,FullCP,SGD,0.9128542191210403
0.72,2.6798497204887943,0.002544879913330078,Nonlinear,SplitCP,SGD,-2.5943327061400177
0.84,3.4303959470514593,0.40357184410095215,Nonlinear,RO-StabCP,SGD,-0.3940791406961079
0.83,3.3709932939024823,0.005844831466674805,Nonlinear,LOO-StabCP,SGD,-2.233228007025389
0.95,4.142262865789398,0.4152491092681885,Nonlinear,OracleCP,SGD,-0.3816912904607353
0.96,4.296703551713054,6.355509042739868,Nonlinear,FullCP,SGD,0.8031503409796088
0.97,4.8394812279594746,0.007487058639526367,Nonlinear,SplitCP,SGD,-2.125688765413033
0.96,4.45967873702348,0.6341979503631592,Nonlinear,RO-StabCP,SGD,-0.19777516588415603
0.96,4.400241848397411,0.01469278335571289,Nonlinear,LOO-StabCP,SGD,-1.832895925004519
0.9,3.689066331725091,0.40833401679992676,Nonlinear,OracleCP,SGD,-0.38898443909946623
0.87,3.739568599027516,6.1902549266815186,Nonlinear,FullCP,SGD,0.7917085344759094
0.85,3.5977989506259926,0.002501964569091797,Nonlinear,SplitCP,SGD,-2.601718844745266
0.9,3.907698495668939,0.39723801612854004,Nonlinear,RO-StabCP,SGD,-0.40094919571341153
0.9,3.848186537838793,0.015102863311767578,Nonlinear,LOO-StabCP,SGD,-1.8209407081627709
0.84,3.3585022082352847,0.7803890705108643,Nonlinear,OracleCP,SGD,-0.10768882160717116
0.84,3.3645470520721257,26.748347282409668,Nonlinear,FullCP,SGD,1.4272969531496318
0.92,4.174357780165121,0.0030088424682617188,Nonlinear,SplitCP,SGD,-2.5216005496994707
0.85,3.5522230640989085,0.8135862350463867,Nonlinear,RO-StabCP,SGD,-0.08959640779176273
0.84,3.490101832274736,0.006000041961669922,Nonlinear,LOO-StabCP,SGD,-2.2218457123400275
0.84,3.176285613766224,0.40851879119873047,Nonlinear,OracleCP,SGD,-0.38878796183359815
0.84,3.2137266611624677,6.986480712890625,Nonlinear,FullCP,SGD,0.8442584644641316
0.82,3.1180140149733844,0.002496957778930664,Nonlinear,SplitCP,SGD,-2.602588801073745
0.84,3.3590965330412557,0.39985108375549316,Nonlinear,RO-StabCP,SGD,-0.39810172253431975
0.84,3.3016491789534457,0.005855083465576172,Nonlinear,LOO-StabCP,SGD,-2.2324669095786733
0.83,3.7308167207968523,0.41377902030944824,Nonlinear,OracleCP,SGD,-0.38323153299077695
0.82,3.7844620340594886,6.402703762054443,Nonlinear,FullCP,SGD,0.8063634085114534
0.82,3.7133811837305313,0.0024950504302978516,Nonlinear,SplitCP,SGD,-2.602920671932881
0.85,3.9415063126882472,0.4142189025878906,Nonlinear,RO-StabCP,SGD,-0.382770086267532
0.84,3.8804493167601457,0.005843162536621094,Nonlinear,LOO-StabCP,SGD,-2.23335203294767
0.83,3.167136571343248,0.4062011241912842,Nonlinear,OracleCP,SGD,-0.39125887898784495
0.82,3.1581961013547595,7.253407001495361,Nonlinear,FullCP,SGD,0.8605420471769473
0.83,3.2278530721651157,0.005775928497314453,Nonlinear,SplitCP,SGD,-2.238378191722002
0.84,3.3093506713661442,0.4029519557952881,Nonlinear,RO-StabCP,SGD,-0.39474673196518706
0.84,3.2543232410576617,0.005861997604370117,Nonlinear,LOO-StabCP,SGD,-2.2319543633812153
0.96,3.9757479656047177,0.41248202323913574,Nonlinear,OracleCP,SGD,-0.3845949740914378
0.95,3.9022081270195104,7.006311893463135,Nonlinear,FullCP,SGD,0.8454894664950914
0.95,3.960917568116957,0.0025658607482910156,Nonlinear,SplitCP,SGD,-2.590766916897111
0.96,4.12753172377815,0.47201108932495117,Nonlinear,RO-StabCP,SGD,-0.32604779802680106
0.96,4.0667412293213125,0.005877971649169922,Nonlinear,LOO-StabCP,SGD,-2.2307725129620715
0.85,3.29842631914416,0.40592408180236816,Nonlinear,OracleCP,SGD,-0.3915551830171713
0.83,3.2810133410301234,7.879526853561401,Nonlinear,FullCP,SGD,0.8965001399442855
0.81,3.110972894502588,0.0025119781494140625,Nonlinear,SplitCP,SGD,-2.599984142653859
0.85,3.4638717874639955,0.40693187713623047,Nonlinear,RO-StabCP,SGD,-0.39047828821968095
0.85,3.406378657653978,0.0058329105377197266,Nonlinear,LOO-StabCP,SGD,-2.234114684511629
0.86,3.442766440260211,0.40994882583618164,Nonlinear,OracleCP,SGD,-0.3872703531438338
0.86,3.460623015423106,7.042546033859253,Nonlinear,FullCP,SGD,0.8477296944488247
0.95,4.412672991151688,0.0025331974029541016,Nonlinear,SplitCP,SGD,-2.596330965885237
0.86,3.565453789241975,0.41819095611572266,Nonlinear,RO-StabCP,SGD,-0.3786253635592533
0.86,3.508293950520164,0.0058939456939697266,Nonlinear,LOO-StabCP,SGD,-2.229593869999147
0.91,3.882457729295746,0.41458988189697266,Nonlinear,OracleCP,SGD,-0.3823813011083725
0.89,3.931047517164923,6.444230079650879,Nonlinear,FullCP,SGD,0.8091710377277794
0.77,2.9629242238671876,0.0025641918182373047,Nonlinear,SplitCP,SGD,-2.5910494898841048
0.91,4.0894203967419775,0.41606807708740234,Nonlinear,RO-StabCP,SGD,-0.3808356042662474
0.91,4.027055860849366,0.006600856781005859,Nonlinear,LOO-StabCP,SGD,-2.1803996900470244
0.92,3.175700664735335,0.4036290645599365,Nonlinear,OracleCP,SGD,-0.3940175685909136
0.92,3.511622464348352,6.9135658740997314,Nonlinear,FullCP,SGD,0.8397021052610171
0.87,3.175000557363893,0.002499103546142578,Nonlinear,SplitCP,SGD,-2.6022157492410116
0.92,3.6337594269409497,0.4087700843811035,Nonlinear,RO-StabCP,SGD,-0.38852089531857614
0.92,3.5769263288134145,0.005803108215332031,Nonlinear,LOO-StabCP,SGD,-2.23633933071354
0.93,3.6745922871670054,0.4124600887298584,Nonlinear,OracleCP,SGD,-0.38461806913339636
0.92,3.7515226291122947,6.742967844009399,Nonlinear,FullCP,SGD,0.828851088609967
0.99,5.348425656529706,0.0025272369384765625,Nonlinear,SplitCP,SGD,-2.597354039342816
0.93,3.8906714205424215,0.40169501304626465,Nonlinear,RO-StabCP,SGD,-0.39610355990371
0.93,3.83504359225629,0.005875349044799805,Nonlinear,LOO-StabCP,SGD,-2.2309663275706773
0.91,3.8967667829317696,0.41431498527526855,Nonlinear,OracleCP,SGD,-0.3826693585079727
0.91,4.161619445275459,7.123443841934204,Nonlinear,FullCP,SGD,0.8526900048664879
0.93,4.8370899379511565,0.002532958984375,Nonlinear,SplitCP,SGD,-2.596371842583644
0.92,4.3259817351517516,0.39048314094543457,Nonlinear,RO-StabCP,SGD,-0.40839771198495056
0.91,4.264314194842662,0.005839109420776367,Nonlinear,LOO-StabCP,SGD,-2.2336533863013543
0.94,3.8845140574976114,0.41642117500305176,Nonlinear,OracleCP,SGD,-0.3804671947398809
0.9,3.949027274596846,6.875758171081543,Nonlinear,FullCP,SGD,0.8373205936095818
0.99,4.4655401804634645,0.0025548934936523438,Nonlinear,SplitCP,SGD,-2.592627199671415
0.95,4.118661321325912,0.42160701751708984,Nonlinear,RO-StabCP,SGD,-0.37509216903937864
0.94,4.0586323902707075,0.005942106246948242,Nonlinear,LOO-StabCP,SGD,-2.226059587124947
0.88,3.9615684260363566,0.40944480895996094,Nonlinear,OracleCP,SGD,-0.38780463060570314
0.88,3.9853055276702567,6.417252779006958,Nonlinear,FullCP,SGD,0.8073491467192219
0.89,4.218397122994149,0.0025510787963867188,Nonlinear,SplitCP,SGD,-2.5932761269223765
0.88,4.16786491191537,0.4204239845275879,Nonlinear,RO-StabCP,SGD,-0.3763125161193932
0.88,4.107775643516074,0.006022214889526367,Nonlinear,LOO-StabCP,SGD,-2.220243751700967
0.8,3.370745695975163,0.40792107582092285,Nonlinear,OracleCP,SGD,-0.3894238556628759
0.8,3.4266889484910665,5.611614942550659,Nonlinear,FullCP,SGD,0.7490878629866208
0.87,3.9372820942746345,0.002499103546142578,Nonlinear,SplitCP,SGD,-2.6022157492410116
0.81,3.5224185952839617,0.4029419422149658,Nonlinear,RO-StabCP,SGD,-0.39475752455882507
0.8,3.460111380740135,0.005865812301635742,Nonlinear,LOO-StabCP,SGD,-2.2316718379916844
0.9,3.20167505027633,0.39698290824890137,Nonlinear,OracleCP,SGD,-0.4012281910025729
0.89,3.2602558894693554,7.899274110794067,Nonlinear,FullCP,SGD,0.8975871844346428
0.91,3.6322401269722917,0.002446889877319336,Nonlinear,SplitCP,SGD,-2.6113855757028612
0.91,3.4557804734273128,0.41387486457824707,Nonlinear,RO-StabCP,SGD,-0.38313094834299727
0.9,3.3920394342953615,0.007642984390258789,Nonlinear,LOO-StabCP,SGD,-2.1167370274006854
0.93,3.8064072957105988,0.4463021755218506,Nonlinear,OracleCP,SGD,-0.3503709961645519
0.93,3.906437118705013,6.2831480503082275,Nonlinear,FullCP,SGD,0.7981772931513011
0.93,3.983663815417135,0.00761866569519043,Nonlinear,SplitCP,SGD,-2.118121082723012
0.94,4.077310176696859,0.4245269298553467,Nonlinear,RO-StabCP,SGD,-0.3720947550864215
0.94,4.0163208825044725,0.005878925323486328,Nonlinear,LOO-StabCP,SGD,-2.2307020563619973
0.94,3.771312725283514,0.770902156829834,Nonlinear,OracleCP,SGD,-0.11300073925822356
0.92,3.7233490544510577,8.10945987701416,Nonlinear,FullCP,SGD,0.9089919293968693
0.91,3.680286984657023,0.002549886703491211,Nonlinear,SplitCP,SGD,-2.5934791157000396
0.95,3.937053015536714,0.40885305404663086,Nonlinear,RO-StabCP,SGD,-0.3884327538109939
0.94,3.8772818043200186,0.0058400630950927734,Nonlinear,LOO-StabCP,SGD,-2.233582460815237
0.83,3.2713096392985586,0.4099729061126709,Nonlinear,OracleCP,SGD,-0.387244843559693
0.83,3.2385887555016963,8.352517127990723,Nonlinear,FullCP,SGD,0.9218173748919385
0.87,3.6035198879202084,0.0025200843811035156,Nonlinear,SplitCP,SGD,-2.59858491730016
0.86,3.4203061188629573,0.4079771041870117,Nonlinear,RO-StabCP,SGD,-0.38936420897936336
0.83,3.3620026449384297,0.005878925323486328,Nonlinear,LOO-StabCP,SGD,-2.2307020563619973
0.81,3.0608994375542578,0.4189927577972412,Nonlinear,OracleCP,SGD,-0.3777934836587102
0.79,3.0667416092640862,8.04416823387146,Nonlinear,FullCP,SGD,0.9054811447538972
0.92,3.7304319461530886,0.002492189407348633,Nonlinear,SplitCP,SGD,-2.6034189542117354
0.85,3.19214445992943,0.4026682376861572,Nonlinear,RO-StabCP,SGD,-0.39505262602122637
0.82,3.1302679579147132,0.005843162536621094,Nonlinear,LOO-StabCP,SGD,-2.23335203294767
0.94,3.9636131492208655,0.41287875175476074,Nonlinear,OracleCP,SGD,-0.38417746692696075
0.94,4.061633381084788,7.857642889022827,Nonlinear,FullCP,SGD,0.8952922872842597
0.97,4.4687223511869805,0.0024940967559814453,Nonlinear,SplitCP,SGD,-2.6030867025119475
0.95,4.252014567509706,0.40743088722229004,Nonlinear,RO-StabCP,SGD,-0.38994605034388724
0.94,4.190487765754778,0.0058498382568359375,Nonlinear,LOO-StabCP,SGD,-2.232856141633157
0.83,3.270886412050856,0.39522790908813477,Nonlinear,OracleCP,SGD,-0.4031523952205256
0.82,3.2548761095947047,7.3530919551849365,Nonlinear,FullCP,SGD,0.8664699971399287
0.79,3.158437682847625,0.002549886703491211,Nonlinear,SplitCP,SGD,-2.5934791157000396
0.86,3.4592555463721726,0.4047877788543701,Nonlinear,RO-StabCP,SGD,-0.39277260796724595
0.83,3.3981183109939814,0.005830287933349609,Nonlinear,LOO-StabCP,SGD,-2.2343099967372044
0.94,4.38881212301049,0.41022300720214844,Nonlinear,OracleCP,SGD,-0.3869799860428942
0.93,4.5501127640742824,5.2139809131622314,Nonlinear,FullCP,SGD,0.7171694370119241
0.91,4.386248106108424,0.0025169849395751953,Nonlinear,SplitCP,SGD,-2.599119383052732
0.94,4.67797904929818,0.40196704864501953,Nonlinear,RO-StabCP,SGD,-0.3958095468612525
0.94,4.620161701915163,0.011152267456054688,Nonlinear,LOO-StabCP,SGD,-1.952636823778359
0.93,3.928043293023931,0.41525721549987793,Nonlinear,OracleCP,SGD,-0.38168281252002156
0.94,4.189286220906702,5.714995384216309,Nonlinear,FullCP,SGD,0.7570158839683615
0.95,4.517075602489301,0.002541065216064453,Nonlinear,SplitCP,SGD,-2.594984188702693
0.94,4.281075974661869,0.41344380378723145,Nonlinear,RO-StabCP,SGD,-0.38358351238392135
0.94,4.222528263266086,0.00629878044128418,Nonlinear,LOO-StabCP,SGD,-2.200743529735632
